DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,TOXCAST ACTIVE,TOXCAST TOTAL,% TOXCAST ACTIVE,HIT CALL,CONTINUOUS HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
DTXSID4021923,Cyclohexane,110-82-7,C6H12,84.093900,0,329,0,Inactive,0.0005882305447463464,-10.2643522102859,0.41692305986953504,0.11661533043286226,-0.9332443527952923
DTXSID7041887,Dipentaerythritol pentaacrylate,60506-81-2,C25H32O12,524.189376,165,329,50,Inactive,0.0006068755397902715,-0.15418798296124905,0.0062628916403410445,24.75,1.3935752032695876
DTXSID2023430,Pentaerythritol tetranitrate,78-11-5,C5H8N4O12,316.013872,7,367,2,Inactive,0.0006136823752256283,-16.91290882061982,0.6869777607320489,1.364201271324493,0.13487844992240886
DTXSID1020560,Endosulfan,115-29-7,C9H6Cl6O3S,403.816881,345,810,43,Inactive,0.0006733577084672458,-2.834188587930487,0.11512061882903593,25,1.3979400086720377
DTXSID4021975,Diphenylamine,122-39-4,C12H11N,169.089149,78,681,11,Inactive,0.0006777069090455675,-13.503846970792402,0.548506626012973,25,1.3979400086720377
DTXSID4044955,Sodium nicotinate,54-86-4,C6H4NNaO2,145.013973,1,331,0,Inactive,0.0007613743495367922,-14.6030410162344,0.593154289638234,43.79252963281408,1.6414000325143874
DTXSID3031860,Perfluorodecanoic acid,335-76-2,C10HF19O2,513.967314,284,742,38,Inactive,0.0009151047750125168,-20.36279817191133,0.8271072491872895,25,1.3979400086720377
DTXSID8020121,Sodium azide,26628-22-8,N3Na,64.998991,54,612,9,Inactive,0.0009492700073886396,-19.667020452137013,0.7988457700433197,43.99795192669266,1.6434324608580597
DTXSID8020620,Fenthion,55-38-9,C10H15O3PS2,278.020024,118,752,16,Inactive,0.0009836979011008293,-15.476041763362451,0.6286143104271036,0.07582497317982355,-1.12018773463229
DTXSID4048513,PharmaGSID_48513,825643-57-0,C30H30F7N3O3,613.217539,324,619,52,Inactive,0.001274432095982312,-21.392018067523395,0.8689126646062167,2.64850483117383,0.42300076947483417
DTXSID8021272,Sodium chlorite,7758-19-2,ClNaO2,89.948451,12,639,2,Inactive,0.001617804269604515,-6.843992215721648,0.27799301094155165,25,1.3979400086720377
DTXSID4020870,"2,2'-Methylenebis(4-methyl-6-tert-butylphenol)",119-47-1,C23H32O2,340.240230,209,375,56,Inactive,0.001675707541914382,-7.513609821994854,0.30519190431839566,25,1.3979400086720377
DTXSID7047358,Nelivaptan,439687-69-1,C30H32ClN3O8S,629.159864,250,655,38,Inactive,0.0017049863500501494,-15.910573095515602,0.646264341222903,25,1.3979400086720377
DTXSID0021333,Tetramethylthiuram monosulfide,97-74-5,C6H12N2S3,208.016262,162,466,35,Inactive,0.0017971655976803023,-9.38793627082953,0.38132431893482527,25,1.3979400086720377
DTXSID6036467,"Disodium 4,4'-bis(2-sulfostyryl)biphenyl",27344-41-8,C28H20Na2O6S2,562.049669,60,376,16,Inactive,0.002234593882772754,-13.520877331830121,0.549198374511959,21.25,1.3273589343863303
DTXSID1047108,Cyclopentanethiol,1679-07-8,C5H10S,102.050321,0,247,0,Inactive,0.0023687398882399763,-10.471883545097153,0.4253526808875678,25,1.3979400086720377
DTXSID6025143,"2,3-Dimethylphenol",526-75-0,C8H10O,122.073165,17,470,4,Inactive,0.002425107805438752,-17.193742320290916,0.6983848090871718,44.30249659594307,1.6464282008797342
DTXSID8022959,Docusate sodium,577-11-7,C20H37NaO7S,444.215769,333,686,49,Inactive,0.0031950813074965254,-21.334168690717952,0.8665629070477123,41.39139793173165,1.6169100942863566
DTXSID0025234,Eosin,17372-87-1,C20H6Br4Na2O5,687.674414,96,370,26,Inactive,0.00324962038770349,-17.962410428944395,0.7296069898267209,24.15,1.382917135087531
DTXSID8027323,4-Nitro-N-phenylaniline,836-30-6,C12H10N2O2,214.074228,111,473,23,Inactive,0.0033312129601141298,-21.579582464261424,0.8765312576365921,25,1.3979400086720377
DTXSID5034773,Novaluron,116714-46-6,C17H9ClF8N2O4,492.012310,27,662,4,Inactive,0.0043211971770768885,-2.4288949476414308,0.09865818055790518,25,1.3979400086720377
DTXSID9021342,Bithionol,97-18-7,C12H6Cl4O2S,353.884261,241,453,53,Inactive,0.004598073387357555,-11.648969400257844,0.4731641965496043,25,1.3979400086720377
DTXSID0047377,AVE6324,NOCAS_47377,C31H36Cl2N4O7S,678.168176,359,669,54,Inactive,0.005605959267889973,-23.045128234902773,0.936059595573237,12.003591805067417,1.0793112183571993
DTXSID4020828,4-Methoxyphenol,150-76-5,C7H8O2,124.052429,13,365,4,Inactive,0.005662954939877002,-20.41085937784755,0.8290594254795128,11.785578343605444,1.0713508991449099
DTXSID8047553,Perfluoroundecanoic acid,2058-94-8,C11HF21O2,563.964121,206,765,27,Inactive,0.005984551333395821,-15.601773973104619,0.633721369941033,23.9,1.3783979009481377
DTXSID1025485,N-Isopropyl-N'-phenyl-p-phenylenediamine,101-72-4,C15H18N2,226.146999,242,466,52,Inactive,0.00712429570188945,-12.528454535344588,0.5088876037474487,25,1.3979400086720377
DTXSID3032549,Fenhexamid,126833-17-8,C14H17Cl2NO2,301.063634,112,699,16,Inactive,0.007575795125145187,-9.443483878082201,0.3835805819614396,25,1.3979400086720377
DTXSID4029565,"1,2-Benzenedicarboxylic acid, diundecyl ester, branched and linear",85507-79-5,, ,6,360,2,Inactive,0.007760584199116548,-21.100470698563356,0.8570704344611986,6.648031469978313,0.8226930666132355
DTXSID1025017,Dicumyl peroxide,80-43-3,C18H22O2,270.161980,147,609,24,Inactive,0.010241514737256575,-13.117815035535262,0.5328265701889452,25,1.3979400086720377
DTXSID6020515,"N,N-Dimethylformamide",68-12-2,C3H7NO,73.052764,3,600,0,Inactive,0.013881125754230969,-15.119214997927694,0.6141205261297052,25,1.3979400086720377
DTXSID9025453,3-Methylbutyl acetate,123-92-2,C7H14O2,130.099380,5,611,1,Inactive,0.013947156897334178,-2.326716207473075,0.09450782872548122,25,1.3979400086720377
DTXSID4044585,Dantrolene sodium,14663-23-1,C14H9N4NaO5,336.047064,41,247,17,Inactive,0.016758801809067882,-17.470445828540903,0.7096241031968004,25,1.3979400086720377
DTXSID3022320,Triphenylethylene,58-72-0,C20H16,256.125201,65,436,15,Inactive,0.019348277775680066,-16.300391648667155,0.6620982039591207,25.000000000000004,1.3979400086720377
DTXSID2038732,Diethyl butanedioate,123-25-1,C8H14O4,174.089209,19,652,3,Inactive,0.02333288857934427,-8.43496801007412,0.34261613403499835,25,1.3979400086720377
DTXSID2032390,Fenarimol,60168-88-9,C17H12Cl2N2O,330.032668,291,791,37,Inactive,0.02446595358413115,-23.09329026916497,0.9380158673654321,25,1.3979400086720377
DTXSID9020160,Bifenthrin,82657-04-3,C23H22ClF3O2,422.126042,149,825,18,Inactive,0.027511157758944242,-17.36472632524344,0.7053299307152192,25,1.3979400086720377
DTXSID9044821,"Ethyl 2-cyano-3,3-diphenylacrylate",5232-99-5,C18H15NO2,277.110279,77,461,17,Inactive,0.02962347447975961,-23.30652921361274,0.946677323186621,3.998838537809064,0.6019338688611509
DTXSID6023159,Iopanoic acid,96-83-3,C11H12I3NO2,570.800210,52,366,14,Inactive,0.03399275668584625,-22.578359147776535,0.9171001140521172,0.6808788204734518,-0.1669301748458416
DTXSID8047890,"3,3'-Dimethylbisphenol A",79-97-0,C17H20O2,256.146330,200,466,43,Inactive,0.05084185734020701,-12.566517269888825,0.5104336566719851,12.5,1.0969100130080565
DTXSID2047303,CJ-013790,179465-71-5,C18H17FN2O4,344.117235,203,678,30,Inactive,0.057247527840189244,-22.266939849524487,0.9044507150379684,0.0006354649580351129,-3.1969083931061677
DTXSID3047180,Triisodecyl trimellitate,36631-30-8,, ,7,358,2,Inactive,0.05890364628617447,-15.60656814960011,0.6339161024183589,20.4,1.3096301674258988
DTXSID4023202,"4,4'-(1H-1,2,4-Triazol-1-ylmethylene)dibenzonitrile",112809-51-5,C17H11N5,285.101445,12,387,3,Inactive,0.07914675379929603,-23.31688272343041,0.9470978676988452,17.75,1.249198357391113
DTXSID5048186,Tetrac,67-30-1,C14H8I4O4,747.660140,280,747,37,Inactive,0.08573569446545844,-22.31422465843109,0.9063713552119222,16.75,1.224014811372864
DTXSID7034674,Ipconazole,125225-28-7,C18H24ClN3O,333.160790,176,414,43,Inactive,0.09721795957902539,-22.48465787775964,0.9132941047289028,40.25814519741754,1.6048537618819256
DTXSID5027774,Ethylenediaminetetraacetic acid ferric sodium salt,15708-41-5,C10H12FeN2NaO8,366.984071,4,363,1,Inactive,0.11311706296206651,-23.007925573627137,0.9345484775741114,42.04239875575484,1.623687487010531
DTXSID5042299,4-Isopropylphenol,99-89-8,C9H12O,136.088815,16,363,4,Inactive,0.12306168832738738,-23.890267658793498,0.9703879299294762,10.156689928941557,1.0067521941862456
DTXSID3020205,Benzyl butyl phthalate,85-68-7,C19H20O4,312.136159,107,769,14,Inactive,0.13424495368223013,-24.11467117105013,0.9795028742590123,25,1.3979400086720377
DTXSID7022413,Isoeugenol,97-54-1,C10H12O2,164.083730,39,615,6,Inactive,0.15936082381014482,-24.204436264809672,0.983149001826829,25,1.3979400086720377
DTXSID2032558,Kresoxim-methyl,143390-89-0,C18H19NO4,313.131408,144,472,31,Inactive,0.19072867072906116,-22.441917628858242,0.9115580579734437,0.48429868666935844,-0.31488670868012575
DTXSID7042273,"2,4-Diisopropylphenol",2934-05-6,C12H18O,178.135765,68,377,18,Inactive,0.19301556048711452,-23.640307186749272,0.9602348990595224,0.025523292882115134,-1.593063295927465
DTXSID9022445,Bis(4-hydroxyphenyl)methane,620-92-8,C13H12O2,200.083730,43,465,9,Inactive,0.2092094834110616,-23.866790581964654,0.9694343252101775,25,1.3979400086720377
DTXSID3022667,Betamethasone,378-44-9,C22H29FO5,392.199902,44,344,13,Inactive,0.21813110737165056,-20.170320450526493,0.8192890840549527,0.1761627953756198,-0.7540858068726959
DTXSID5035589,Didecylmethyl(3-(trimethoxysilyl)propyl)ammonium chloride,68959-20-6,C27H60ClNO3Si,509.403099,160,377,42,Inactive,0.3759562181491309,-28.57001056263457,1.1604722811773782,25,1.3979400086720377
DTXSID3038800,Butyl 4-oxopentanoate,2052-15-5,C9H16O3,172.109944,1,330,0,Inactive,0.42722941460045205,-24.76353361021754,1.0058587229311762,21.6,1.334453751150931
DTXSID9020299,Chlorobenzilate,510-15-6,C16H14Cl2O3,324.032000,222,627,35,Inactive,0.4817383133746931,-25.129900904015035,1.020740029616376,25,1.3979400086720377
DTXSID2020688,Hexachlorocyclopentadiene,77-47-4,C5Cl6,269.813116,183,616,30,Inactive,0.49242469886848506,-25.42558041404031,1.0327501013223068,0.14852721152650927,-0.8281939723859895
DTXSID5047530,Hydroxyzine hydrochloride,1244-76-4,C21H28Cl2N2O2,410.152783,68,247,28,Inactive,0.5367574079515633,-26.842756718776243,1.0903137418950661,25,1.3979400086720377
DTXSID0022353,"3-Chloro[1,1′-biphenyl]-4-ol",92-04-6,C12H9ClO,204.034193,115,414,28,Inactive,0.5684385934714831,-25.86156293438296,1.0504590772719762,1.425334380940886,0.1539167610196122
DTXSID0025737,3-Nitrobenzoic acid,121-92-6,C7H5NO4,167.021858,1,331,0,Inactive,0.5865162514792294,-24.771815348302976,1.0061951150885067,6.4817844065994725,0.8116945816821033
DTXSID8041248,"2,5-Di-tert-butylbenzene-1,4-diol",88-58-4,C14H22O2,222.161980,255,686,37,Inactive,0.6113564113512865,-25.314920001124666,1.0282552362773423,6.558974981568828,0.8168359743404668
DTXSID0025523,Maltol,118-71-8,C6H6O3,126.031694,9,618,1,Inactive,0.651958537936885,-27.046347370215106,1.0985832980852426,5.529122422766451,0.7426562059530828
DTXSID8042264,Pentaerythritol tetraacrylate,4986-89-4,C17H20O8,352.115818,156,329,47,Inactive,0.6579405249496365,-29.548565239287917,1.2002197490819886,25,1.3979400086720377
DTXSID1020069,o-Aminoazotoluene,97-56-3,C14H15N3,225.126597,314,659,48,Inactive,0.6794718969280763,-27.19292897328286,1.1045372296358718,6.917615166844543,0.8399563981575846
DTXSID6037728,"2,3,4-Trihydroxbenzophenone",1143-72-2,C13H10O4,230.057909,46,332,14,Inactive,0.686476213496232,-29.193326913474856,1.1857904848920386,25,1.3979400086720377
DTXSID2047353,SSR 241586 HCl,NOCAS_47353,C32H43Cl3N4O3,636.240074,421,687,61,Inactive,0.7010490999066823,-25.595562561831002,1.0396545289693893,23.6,1.3729120029701067
DTXSID5021831,3-Nitrotoluene,99-08-1,C7H7NO2,137.047678,4,594,1,Inactive,0.7358341948860834,-25.741727056320727,1.045591518176158,0.03945048667009224,-1.403947634866934
DTXSID8026060,Sulfacetamide,144-80-9,C8H10N2O3S,214.041213,0,336,0,Inactive,0.7487683586559446,-30.49270304349018,1.2385692536782995,25,1.3979400086720377
DTXSID2044890,2-[(4-Hydroxyphenyl)methyl]phenol,2467-03-0,C13H12O2,200.083730,46,449,10,Inactive,0.767236663667741,-26.601284148556122,1.0805054772536942,11.27008180207617,1.051927068314195
DTXSID5037498,Azinphos-ethyl,2642-71-9,C12H16N3O3PS2,345.037071,85,462,18,Inactive,0.8188673273046241,-27.639475480986505,1.1226752993894886,6.360622980309495,0.8034996539598446
DTXSID1026081,"3,3',5,5'-Tetrabromobisphenol A",79-94-7,C15H12Br4O2,539.757082,309,747,41,Inactive,0.8391228733933768,-27.457374189989988,1.1152786097696237,6.629136321312269,0.8214569499248994
DTXSID9047592,9-Phenanthrol,484-17-3,C14H10O,194.073165,327,678,48,Inactive,0.8486605071483142,-32.8489498290828,1.3342765715422162,25,1.3979400086720377
DTXSID4040713,Octyl gallate,1034-01-1,C15H22O5,282.146724,346,713,49,Inactive,0.8643081606319949,-29.69187333968169,1.2060407157144848,36.242362346909644,1.5592164980773373
DTXSID7047271,PD 0343701,676116-04-4,C26H34N4O4S2,530.202148,366,651,56,Inactive,0.89484424501804,-30.784402553512344,1.2504176635720103,16.698071358242178,1.2226663126540023
DTXSID5042459,Tetradecylpyridinium bromide,1155-74-4,C19H34BrN,355.187463,157,329,48,Inactive,0.8978283640338913,-36.957432322929634,1.5011571556903833,42.968188612569044,1.6331470457447048
DTXSID5044528,Oxyphenisatin,125-13-3,C20H15NO3,317.105193,103,329,31,Inactive,0.8997583084843774,-27.793321381333964,1.1289242961315304,13.674258392798693,1.1359037821975113
DTXSID7020843,"Methyl (9Z,12Z)-octadecadienoate",112-63-0,C19H34O2,294.255880,188,493,38,Active,0.9031027609785189,-32.64827483689048,1.326125445190543,6.140757912871182,0.7882219765261889
DTXSID3023685,Tolcapone,134308-13-7,C14H11NO5,273.063722,95,332,29,Active,0.9250035765723079,-28.053818302045705,1.139505302223751,28.94255039204415,1.4615367981164233
DTXSID7025506,Linolenic acid,463-40-1,C18H30O2,278.224580,56,375,15,Active,0.9324273013016096,-31.75076989283428,1.2896700995576282,25,1.3979400086720377
DTXSID0041357,"Ethyl (2E,4Z)-deca-2,4-dienoate",3025-30-7,C12H20O2,196.146330,121,367,33,Active,0.9349899635953611,-29.3900812873813,1.1937823614304903,42.7264003709183,1.6306963057613126
DTXSID1044481,"1,1'-Disulfanediyldiazepan-2-one",23847-08-7,C12H20N2O2S2,288.096620,57,329,17,Active,0.9363818968246971,-33.95092678276899,1.3790372728533182,25,1.3979400086720377
DTXSID7047512,Indium(III) chloride hydrate,143983-91-9,Cl3H4InO2,255.831566,6,247,2,Active,0.938125005929438,-31.84993374522912,1.293697991033086,25,1.3979400086720377
DTXSID9020582,Ethoxyquin,91-53-2,C14H19NO,217.146664,136,652,21,Active,0.9418342543887054,-39.30994927747817,1.5967129732413885,39.1924648032376,1.5932025769964542
DTXSID4022311,Formononetin,485-72-3,C16H12O4,268.073559,35,336,10,Active,0.94505164666506,-30.53800462420046,1.240409338007024,7.090085253531543,0.8506514573150425
DTXSID8038857,2-Methyl-4'-(methylthio)-2-morpholinopropiophenone,71868-10-5,C15H21NO2S,279.129300,20,247,8,Active,0.9490693889769248,-33.43047553815628,1.3578973001622607,25,1.3979400086720377
DTXSID0047379,"3-Chloro-2-((3R)-5-chloro-1-(2,4-dimethoxybenzyl)-3-methyl-2-oxo-2,3-dihydro-1H-indol-3-yl)-N-ethyl-N-(3-pyridinylmethyl)benzamide hydrochloride (1:1)",1437319-51-1,C33H32Cl3N3O4,639.145840,304,653,47,Active,0.9508895182045772,-31.026395953885537,1.2602470835767838,7.987935258927257,0.9024345363182712
DTXSID0027014,2-Octanol,123-96-6,C8H18O,130.135765,8,372,2,Active,0.9589067058497861,-39.2893485803217,1.5958762028814126,43.24170341778746,1.63590279375431
DTXSID4021717,4-Chloro-3-methylphenol,59-50-7,C7H7ClO,142.018542,21,626,3,Active,0.9616338877368785,-33.51922012705495,1.361501976306696,16.090989064476084,1.2065827396889932
DTXSID1040742,Triamcinolone,124-94-7,C21H27FO6,394.179167,68,650,10,Active,0.9657942895143969,-36.19955728098188,1.4703733736246265,38.28631567335363,1.5830435758092107
DTXSID6024624,Bisphenol A diglycidyl ether,1675-54-3,C21H24O4,340.167459,109,382,29,Active,0.9780146647678588,-28.504695548826067,1.1578192803006961,14.160636043115513,1.1510827606850789
DTXSID7025219,Sodium dodecylbenzenesulfonate,25155-30-0,, ,278,729,38,Active,0.9784341287969912,-42.34569196172982,1.720020426353376,40.58960742684176,1.6084148509432807
DTXSID7020392,Diallyl phthalate,131-17-9,C14H14O4,246.089209,56,664,8,Active,0.9823816032307615,-30.854002814145744,1.2532447249429086,41.42087229622417,1.6172192406088033
DTXSID3040352,Dinocap,39300-45-3,, ,318,509,62,Active,0.9856908047078574,-43.96981426999161,1.785989912638572,25,1.3979400086720377
DTXSID2040787,Benzalkonium chloride C12 (BAC C12),139-07-1,C21H38ClN,339.269278,167,331,50,Active,0.9863263895339349,-55.38336760972229,2.249591851162866,36.89043922181928,1.5669138260177193
DTXSID7037715,"2,2-Dimethoxy-1,2-diphenylethanone",24650-42-8,C16H16O3,256.109944,39,446,9,Active,0.9881352141344227,-36.354002880747295,1.4766467292849141,25,1.3979400086720377
DTXSID5047112,Didodecyldimethylammonium bromide,3282-73-3,C26H56BrN,461.359614,174,329,53,Active,0.9912784980173119,-39.06628792311121,1.5868158033710067,46.779663635626385,1.6700570947344304
DTXSID9047540,3-Hydroxyfluorene,6344-67-8,C13H10O,182.073165,190,662,29,Active,0.9913923705176562,-40.911408534143774,1.6617619193284419,36.13607835323743,1.5579410192276173
DTXSID2022880,Danazol,17230-88-5,C22H27NO2,337.204179,198,478,41,Active,0.9914979961593597,-32.32797695530381,1.3131154110330028,11.499283492898797,1.0606707808079965
DTXSID6024888,Cyclophosphamide monohydrate,6055-19-2,C7H17Cl2N2O3P,278.035385,7,638,1,Active,0.9946735077475637,-39.122911021898254,1.589115751299716,15.670811535795664,1.195091487623141
DTXSID0032316,"4-Chloro-3,5-dimethylphenol",88-04-0,C8H9ClO,156.034193,53,409,13,Active,0.9951806765106076,-42.91505378994655,1.7431470758223169,25.000000000000004,1.3979400086720377
DTXSID0027773,Trimethylolpropane triacrylate,15625-89-5,C15H20O6,296.125988,259,443,58,Active,0.9957205424151268,-38.836652850957705,1.5774883606864445,13.71800132657014,1.1372908405199942
DTXSID5021124,Phenol,108-95-2,C6H6O,94.041865,2,636,0,Active,0.9960168555819735,-36.854222610331455,1.4969649272571495,0.09943899143398159,-1.0024432892022697
DTXSID7041461,"3,3,4,4-Tetrachlorotetrahydrothiophene 1,1-dioxide",3737-41-5,C4H4Cl4O2S,255.868611,271,449,60,Active,0.9965644759035526,-31.633816302185725,1.2849196147849933,18.477647902187996,1.2666466872242603
DTXSID1020699,4-Hexylresorcinol,136-77-6,C12H18O2,194.130680,246,655,38,Active,0.99728310723637,-43.36834042275475,1.7615589196558683,10.113391587027195,1.0048968232984452
DTXSID0048183,(-)-Enterolactone,77756-20-8,C18H18O4,298.120509,35,478,7,Active,0.9977481320044086,-51.57089607567464,2.094734801728436,4.788206999974418,0.6801729172154498
DTXSID6047288,UK-337312,203942-49-8,C34H42Cl2F6N2O4S,758.214653,390,658,59,Active,0.9978959961451863,-54.81064213404648,2.2263285752257147,32.97652077766617,1.5182048330317175
DTXSID8022828,Cladribine,4291-63-8,C10H12ClN5O3,285.062867,169,657,26,Active,0.9979648203677514,-44.4137300142729,1.804021124607755,25,1.3979400086720377
DTXSID9026265,Tris(2-ethylhexyl) trimellitate,3319-31-1,C33H54O6,546.392039,27,631,4,Active,0.9979956436993742,-41.89919891682995,1.7018845281811004,25.000000000000004,1.3979400086720377
DTXSID4040767,"3,5-Dichlorosalicyl-3,4-dichloroanilide",1154-59-2,C13H7Cl4NO2,348.923089,148,330,45,Active,0.9983913459899175,-52.87136000793697,2.1475577554600362,25,1.3979400086720377
DTXSID6025436,8-Hydroxyquinoline sulfate,134-31-6,C18H16N2O6S,388.072907,94,366,26,Active,0.9985713886939127,-71.44229272903016,2.9018820358515973,34.34051166224935,1.5358067617170363
DTXSID5024891,Cytarabine hydrochloride,69-74-9,C9H14ClN3O5,279.062198,111,686,16,Active,0.9985986651083499,-30.360994183526756,1.2332194313239133,22.463946174019217,1.3514860498356425
DTXSID9021344,"4,4'-Thiodianiline",139-65-1,C12H12N2S,216.072120,26,334,8,Active,0.9988673221160453,-32.70801376408357,1.328551953537919,11.03713525552487,1.042856364682544
DTXSID2042220,Nuarimol,63284-71-9,C17H12ClFN2O,314.062219,17,254,7,Active,0.9989135698360756,-37.44966139142659,1.5211507846296581,21.185423776423455,1.3260371557064454
DTXSID2023224,Loratadine,79794-75-5,C22H23ClN2O2,382.144806,146,332,44,Active,0.9990066127619374,-29.215874718681185,1.1867063439494223,0.0258868844172763,-1.5869202153745399
DTXSID6027218,"2,6-Diethylaniline",579-66-8,C10H15N,149.120449,14,591,2,Active,0.9990837948480132,-36.098522124752336,1.4662694725087426,10.01770886699106,1.0007684061420243
DTXSID4024062,"3,4-Dimethylphenol",95-65-8,C8H10O,122.073165,15,611,2,Active,0.9992523447835371,-40.654837763278415,1.6513403877333865,41.08530625252483,1.6136865285808095
DTXSID2047569,2-Hydroxyfluorene,2443-58-5,C13H10O,182.073165,61,262,23,Active,0.9992987917773303,-60.82314791062129,2.4705478161964995,25,1.3979400086720377
DTXSID4021894,Cyclohexanol,108-93-0,C6H12O,100.088815,4,589,1,Active,0.9993428818233415,-45.679852065899595,1.8554491610895423,0.026730596060618818,-1.5729913568831406
DTXSID8022408,Phenol red,143-74-8,C19H14O5S,354.056195,43,373,12,Active,0.9996098325055235,-44.37299033182423,1.802366337952286,13.239929137583834,1.1218856606898842
DTXSID2026232,"2',4',5'-Trihydroxybutyrophenone",1421-63-2,C10H12O4,196.073559,32,331,10,Active,0.9996143006791709,-40.038584242006415,1.626309065884685,7.552249871950014,0.8780763504920588
DTXSID9020372,Mitotane,53-19-0,C14H10Cl4,317.953661,160,417,38,Active,0.9996618855618924,-35.345926270342886,1.4357001233635447,0.8661640325497256,-0.06239985430451129
DTXSID6023868,Hydramethylnon,67485-29-4,C25H24F6N4,494.190516,203,389,52,Active,0.9996846405525142,-40.68089541250456,1.6523988115506718,8.611235482468073,0.935065465591318
DTXSID4040002,Monobutyl phthalate,131-70-4,C12H14O4,222.089209,11,692,2,Active,0.9997345826991313,-108.85615306233116,4.421578633563806,46.55682740532012,1.6679833778422641
DTXSID5037028,Hexadecyltrimethylammonium bromide,57-09-0,C19H42BrN,363.250063,205,379,54,Active,0.9997664622131116,-85.4743265181805,3.4718428423117174,42.682640431053166,1.6302512778837865
DTXSID8040270,Dithianon,3347-22-6,C14H4N2O2S2,295.971420,154,250,62,Active,0.9997738919370117,-43.70621085632561,1.7752827253201606,10.283199588643248,1.0121282651933308
DTXSID0037522,Dialifor,10311-84-9,C14H17ClNO4PS2,393.002515,37,247,15,Active,0.9998124497010333,-45.78355667491718,1.8596614914956302,6.521681341985668,0.814359574783005
DTXSID0021969,4-Hydroxy-3-methoxybenzaldehyde,121-33-5,C8H8O3,152.047344,20,600,3,Active,0.9998397936712891,-74.56398268138588,3.028680542005341,38.63755012543315,1.587009581492517
DTXSID8021224,C.I. Acid Red 114,6459-94-5,C37H28N4Na2O10S3,830.076295,99,378,26,Active,0.9998495680674448,-76.62616007724519,3.112443188908073,8.904334965404955,0.9496014890277678
DTXSID7026520,7-Amino-4-hydroxynaphthalene-2-sulfonic acid,87-02-5,C10H9NO4S,239.025229,65,331,20,Active,0.9998504019121545,-45.13572921764723,1.833347682283021,14.901767272710549,1.1732377765513777
DTXSID1048122,Benzyl-C8-18-alkyldimethylammonium chlorides,63449-41-2,, ,182,372,49,Active,0.9998559906357645,-44.30989634997551,1.7998035521638795,21.194594871501568,1.326225119571242
DTXSID9041289,Myristyltrimethylammonium chloride,4574-04-3,C17H38ClN,291.269278,177,375,47,Active,0.9998624462103337,-70.56119882825757,2.8660932829311383,35.00020356999071,1.5440705703236053
DTXSID4020618,"4-(5,6,7,8-Tetrahydroimidazo(1,5-a)pyridin-5-yl)benzonitrile monohydrochloride",102676-31-3,C14H14ClN3,259.087625,24,405,6,Active,0.999879956454739,-53.9449747292241,2.191166424136804,4.33422716325006,0.6369116695958436
DTXSID2025505,Linoleic acid,60-33-3,C18H32O2,280.240230,74,383,19,Active,0.9999070433261681,-65.26823497286655,2.651100788406536,24.999999999999996,1.3979400086720375
DTXSID2033314,Chlorhexidine,55-56-1,C22H30Cl2N10,504.203196,160,334,48,Active,0.9999145818844501,-78.10767079153723,3.172619999638824,13.507538451521647,1.1305762125066177
DTXSID6021824,Dichlorophen,97-23-4,C13H10Cl2O2,268.005785,191,412,46,Active,0.9999182727260432,-67.16887830289413,2.7283021564657535,25,1.3979400086720377
DTXSID3044590,C.I. Solvent Red 43,15086-94-9,C20H8Br4O5,643.710525,78,331,24,Active,0.9999286301845061,-53.53264539311878,2.174418206133262,16.821468580564822,1.225863908738567
DTXSID1027926,n-Dodecylphenol,27193-86-8,C18H30O, ,202,406,50,Active,0.9999364267074047,-43.69348083487866,1.774765650361592,11.912326769190352,1.0759965981180093
DTXSID7021788,3-(Trifluoromethyl)-4-nitrophenol,88-30-2,C7H4F3NO3,207.014327,108,373,29,Active,0.9999417946464213,-54.71545965555631,2.2224624013683596,14.455474259460917,1.1600323447018062
DTXSID9032537,Didecyldimethylammonium chloride,7173-51-5,C22H48ClN,361.347528,430,693,62,Active,0.9999535123359331,-89.14422215962773,3.620908666329406,39.087602455427174,1.592039032614107
DTXSID7047487,Sodium nonyl sulfate,1072-15-7,C9H19NaO4S,246.090175,10,360,3,Active,0.9999599886444176,-63.17794123522707,2.5661960965888237,11.135564258224525,1.046712228377198
DTXSID2032348,Chlorophacinone,3691-35-8,C23H15ClO3,374.070972,161,382,42,Active,0.9999642095995648,-56.244163843713274,2.2845561423764953,17.570889836558674,1.2447937558789948
DTXSID3020910,Busulfan,55-98-1,C6H14O6S2,246.023181,29,629,5,Active,0.9999661704600082,-27.095494528579934,1.1005795841858719,0.8754491189468555,-0.057769090017714166
DTXSID5037731,"4,4'-(9H-Fluorene-9,9-diyl)diphenol",3236-71-3,C25H18O2,350.130680,280,447,63,Active,0.9999772852026017,-49.22340206457446,1.9993830088356983,0.6435534705972372,-0.1914153632575263
DTXSID7032345,Chlorhexidine diacetate,56-95-1,C26H38Cl2N10O4,624.245455,214,391,55,Active,0.9999831537037259,-93.07924772011886,3.7807436820940388,9.070791570961605,0.9576451878208788
DTXSID5032315,"4,5-Dichloro-2-octyl-3(2H)-isothiazolone",64359-81-5,C11H17Cl2NOS,281.040791,161,376,43,Active,0.9999844959774716,-92.68101856963457,3.7645681931252586,0.5489258604638193,-0.2604863086751555
